Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Bastos,Def,Lazio,Serie A,2356.9666666666667,1159,1.0289727389919716,89.21837791199333
Marco Parolo,Mid,Lazio,Serie A,5889.1833333333325,2056,1.0138361898826806,83.66726653696509
Jordan Lukaku,Mid,Lazio,Serie A,2315.0,964,1.0290096134870723,80.95041493775948
Wallace,Def,Lazio,Serie A,2888.4666666666667,1265,1.009974666624348,84.68885375494098
Lucas Biglia,Mid,Lazio,Serie A,2377.133333333333,1360,1.0316636109935826,86.02610294117669
Senad Lulic,Mid,Lazio,Serie A,5186.1500000000015,2222,0.9843059471959548,78.7791179117913
Felipe Anderson,FW,Lazio,Serie A,4299.0,2053,1.0113662662606366,74.50628348757927
Stefan Radu,Def,Lazio,Serie A,5246.533333333334,2631,1.057876737221104,82.09756746484224
Danilo Cataldi,Mid,Lazio,Serie A,644.5833333333334,302,1.0423214973739174,81.64403973509935
Sergej Milinkovic-Savic,Mid,Lazio,Serie A,5890.950000000002,2678,0.9884058853549156,82.17001493651975
Patric,Def,Lazio,Serie A,1636.9166666666665,861,1.021957210273101,85.91835075493631
Cristiano Lombardi,FW,Lazio,Serie A,490.35,117,0.9233610341643586,71.27435897435895
Alessandro Murgia,Mid,Lazio,Serie A,1353.9833333333333,567,0.9953408279037383,86.64708994709
Adam Marusic,Mid,Lazio,Serie A,2655.233333333333,838,1.008415743564633,77.7466587112173
Luiz Felipe,Def,Lazio,Serie A,1255.4833333333333,608,1.0422972154963683,86.9473684210526
Thomas Vermaelen,Def,Roma,Serie A,418.2666666666667,213,1.030083591283433,91.15446009389669
Leandro Paredes,Mid,Roma,Serie A,1575.7499999999998,1082,1.045757860504995,85.37264325323474
Patrik Schick,FW,Roma,Serie A,1070.8166666666666,237,0.9924387955133904,85.88143459915612
Héctor Moreno,Def,Roma,Serie A,244.58333333333331,185,1.0739029314481732,88.08486486486488
Antonio Rüdiger,Def,Roma,Serie A,2326.333333333334,1228,1.042030580325456,80.88379478827359
Aleksandar Kolarov,Def,Roma,Serie A,3234.7833333333333,1809,1.0398573161493696,75.96611387506911
Edin Dzeko,FW,Roma,Serie A,6383.883333333332,1151,0.9557339262207342,81.90538662033023
Mohamed Salah,FW,Roma,Serie A,2577.1666666666665,898,1.0051901508499124,77.99164810690435
Kostas Manolas,Def,Roma,Serie A,5374.033333333333,2565,1.033857846541964,87.90105263157902
Radja Nainggolan,Mid,Roma,Serie A,5908.950000000002,2576,0.9929978006094542,81.86203416149083
Francesco Totti,FW,Roma,Serie A,439.8,290,1.0355508298275626,74.58965517241376
Alessandro Florenzi,Def,Roma,Serie A,3306.2833333333338,1736,1.0530626572281063,73.84648617511512
Federico Fazio,Def,Roma,Serie A,6372.449999999999,3190,1.0215378097799968,87.61147335423217
Stephan El Shaarawy,FW,Roma,Serie A,3979.85,1471,1.0124042170054235,82.52494901427613
Daniele De Rossi,Mid,Roma,Serie A,4371.333333333333,2628,1.0321359497714993,83.87241248097426
Kevin Strootman,Mid,Roma,Serie A,5284.133333333333,3011,1.0286728313718942,84.55659249418761
Juan Jesus,Def,Roma,Serie A,3016.733333333333,1613,1.0385608302560474,83.69156850588965
Bruno Peres,Def,Roma,Serie A,3504.9499999999994,1558,1.0324314709776878,81.19223363286261
Diego Perotti,FW,Roma,Serie A,3536.733333333333,1413,1.0248217547536822,78.38001887237563
Emerson,Def,Roma,Serie A,2068.8,937,1.0723262391799384,81.31216648879412
Maxime Gonalons,Mid,Roma,Serie A,1170.8166666666666,589,1.0460169846765304,87.48522920203735
Lorenzo Pellegrini,Mid,Roma,Serie A,1879.5999999999995,829,1.0100208178963332,82.04873341375156
Mário Rui,Mid,Roma,Serie A,369.08333333333326,227,1.0170282767206114,79.26696035242294
Gregoire Defrel,FW,Roma,Serie A,526.7166666666667,103,1.0627230320047432,86.78932038834951
Gerson,Mid,Roma,Serie A,1129.8999999999996,514,1.0349547624611897,87.41147859922177
Clément Grenier,Mid,Roma,Serie A,163.39999999999995,103,0.9774060099104428,85.42524271844655
Cengiz Ünder,FW,Roma,Serie A,1320.1,344,0.984244429636098,75.90523255813952
Alex Berenguer,FW,Torino,Serie A,1136.7833333333335,341,1.0177969058974057,80.67565982404696
Cristian Ansaldi,Def,Torino,Serie A,1992.8833333333328,710,1.0001737753663755,72.94507042253528
Davide Zappacosta,Def,Torino,Serie A,2578.2833333333333,1113,1.0356973391247215,78.76945193171608
Josef Martínez,FW,Torino,Serie A,583.5833333333334,115,1.0458786833549458,82.31065217391307
Tomás Rincón,Mid,Torino,Serie A,3158.7500000000005,1239,1.0111488523460508,86.20597255851509
Nicolas Burdisso,Def,Torino,Serie A,2192.066666666667,896,1.0238373270205186,87.64296875000002
Lorenzo De Silvestri,Def,Torino,Serie A,4416.933333333333,1520,1.0069535498754796,76.76881578947375
Nicolas N'Koulou,Def,Torino,Serie A,3469.65,1447,1.035059832835111,88.867726330339
Juan Iturbe,FW,Torino,Serie A,571.5666666666666,169,0.9716857154235198,74.292899408284
Adem Ljajic,FW,Torino,Serie A,4895.45,2198,1.0245285773167545,84.77233848953597
Carlao,Def,Torino,Serie A,352.1,174,1.0215606400934,90.57586206896552
Iago Falque,FW,Torino,Serie A,5557.8166666666675,2260,1.0215084584285359,81.04446902654873
Emiliano Moretti,Def,Torino,Serie A,4079.4,1853,1.0310032036081345,86.36713437668662
Giuseppe Vives,Mid,Torino,Serie A,233.01666666666665,107,1.0177656651098623,82.64392523364484
Cesare Bovo,Def,Torino,Serie A,385.81666666666666,188,1.057438439571098,78.97446808510635
Luca Rossettini,Def,Torino,Serie A,2808.5333333333338,1310,1.030689396289515,83.17267175572545
M'Baye Niang,FW,Torino,Serie A,1616.85,386,0.9457899302724521,79.43575129533686
Andrea Belotti,FW,Torino,Serie A,6109.550000000001,995,0.9793603110937416,83.84100502512575
Joel Obi,Mid,Torino,Serie A,1885.466666666667,799,1.0126442107349027,85.89762202753444
Danilo Avelar,Def,Torino,Serie A,278.7,116,1.0164712054474112,78.87327586206897
Cristian Molinaro,Def,Torino,Serie A,2437.683333333333,933,1.0390531944550023,76.12668810289401
Marco Benassi,Mid,Torino,Serie A,2131.95,778,0.9963810830586314,84.49601542416453
Leandro Castán,Def,Torino,Serie A,1247.7,433,1.035956198562851,84.04503464203236
Daniele Baselli,Mid,Torino,Serie A,5104.416666666666,2180,1.0020723709458694,86.06018348623869
Arlind Ajeti,Def,Torino,Serie A,269.4166666666667,128,0.9355566562104456,85.17656249999997
Afriyie Acquah,Mid,Torino,Serie A,2285.9666666666667,941,1.0141654040388646,87.18161530286933
Lucas Boyé,FW,Torino,Serie A,1763.2999999999995,576,0.942591870573567,81.04131944444445
Antonio Barreca,Def,Torino,Serie A,3005.316666666666,1012,1.0070518871496128,78.30158102766809
Mirko Valdifiori,Mid,Torino,Serie A,2555.25,1333,1.0004046885934854,82.8621905476369
Sasa Lukic,Mid,Torino,Serie A,830.75,482,1.019198418016616,88.54896265560171
Samuel Gustafson,Mid,Torino,Serie A,326.18333333333334,104,1.0167707361420129,80.38269230769231
Kevin Bonifazi,Def,Torino,Serie A,427.86666666666673,161,1.020580534361891,88.24596273291925
Luca Cigarini,Mid,Cagliari,Serie A,2153.0,1192,1.0043068317687782,81.11040268456388
Marco Andreolli,Def,Cagliari,Serie A,1971.0166666666669,724,1.01067378252168,82.81767955801115
Bartosz Salamon,Def,Cagliari,Serie A,804.4666666666667,362,1.0107287714248328,84.45303867403318
Marco Borriello,FW,Cagliari,Serie A,2616.350000000001,508,0.9645034893695934,84.90354330708675
Gregory Van der Wiel,Mid,Cagliari,Serie A,317.6166666666666,125,1.0095860697114187,80.03279999999997
Panagiotis Tachtsidis,Mid,Cagliari,Serie A,2266.566666666667,1032,0.9900663747334072,79.37374031007762
Nicola Murru,Def,Cagliari,Serie A,2185.683333333333,746,0.9906945476417908,71.98351206434333
Marco Sau,FW,Cagliari,Serie A,3723.3833333333337,939,0.9514179115629632,85.5177848775295
Mauricio Isla,Def,Cagliari,Serie A,2951.083333333334,1170,1.0112549716510093,80.80000000000015
Leonardo Pavoletti,FW,Cagliari,Serie A,2906.5333333333338,442,0.9266437970623534,85.2099547511312
Luca Ceppitelli,Def,Cagliari,Serie A,4186.933333333333,1559,1.0365029652615672,80.26446440025656
Daniele Dessena,Mid,Cagliari,Serie A,1785.75,609,0.9368238541642744,78.6993431855502
Diego Farias,FW,Cagliari,Serie A,2982.2333333333336,892,1.0016549671378556,82.71065022421524
João Pedro,Mid,Cagliari,Serie A,3252.2,740,0.9299155369534384,78.90864864864871
Marco Capuano,Def,Cagliari,Serie A,1573.3000000000004,570,1.014922036550605,78.4780701754387
Bruno Alves,Def,Cagliari,Serie A,3337.3166666666675,1343,1.0387101976026771,82.65305286671641
Leandro Castán,Def,Cagliari,Serie A,1224.2,435,1.0067930248474255,81.28689655172414
Simone Padoin,Mid,Cagliari,Serie A,5528.533333333333,1664,0.9959121281252497,77.84224759615414
Luca Bittante,Def,Cagliari,Serie A,329.3833333333334,112,0.9800874907369782,74.7017857142857
Artur Ionita,Mid,Cagliari,Serie A,4164.333333333334,1059,1.003658894257843,84.67601510859313
Fabio Pisacane,Def,Cagliari,Serie A,4543.6500000000015,1683,1.0194432512409315,79.67486631016043
Paolo Faragò,Mid,Cagliari,Serie A,3016.1333333333346,882,0.978268464817273,66.52505668934243
Senna Miangue,Mid,Cagliari,Serie A,1025.6833333333334,300,1.0088676639056369,70.70633333333342
Davide Di Gennaro,Mid,Cagliari,Serie A,1569.65,706,0.9945787451939054,79.61005665722395
Alessandro Deiola,Mid,Cagliari,Serie A,753.0,229,0.9325230511316,83.35371179039312
Nicolò Barella,Mid,Cagliari,Serie A,5096.666666666667,2024,0.993232049988426,81.33107707509893
Filippo Romagna,Def,Cagliari,Serie A,2028.4000000000005,723,1.0187112769918547,77.93319502074695
Charalampos Lykogiannis,Mid,Cagliari,Serie A,727.1833333333333,144,0.8882046423495975,70.36666666666666
Ibrahima Mbaye,Def,Bologna,Serie A,3073.95,1110,1.025851012201885,83.1654054054055
Giancarlo González,Def,Bologna,Serie A,1982.233333333333,786,1.0281584763966831,81.79351145038187
Filip Helander,Def,Bologna,Serie A,3558.633333333333,1324,1.0154447451848814,84.718731117825
Adam Masina,Def,Bologna,Serie A,5511.800000000001,2100,1.0041315260983403,78.67495238095242
Erick Pulgar,Mid,Bologna,Serie A,4656.466666666667,2335,1.0098694293510293,85.36732334047113
Godfred Donsah,Mid,Bologna,Serie A,2807.066666666666,744,0.9689531268924858,83.22916666666673
Andrea Poli,Mid,Bologna,Serie A,2673.516666666667,1105,1.0357080905945308,89.21257918552055
Simone Verdi,FW,Bologna,Serie A,5218.450000000002,1688,0.9991148935907952,76.90456161137456
Bruno Petkovic,FW,Bologna,Serie A,923.3166666666664,230,0.9509514654933128,84.58347826086954
Federico Di Francesco,FW,Bologna,Serie A,2857.383333333333,671,0.9625291725451272,79.11967213114751
Saphir Taïder,Mid,Bologna,Serie A,2452.5666666666666,1141,1.033425736490401,87.86073619631914
Rodrigo Palacio,FW,Bologna,Serie A,2203.4,500,0.986193293885602,80.51159999999996
Orji Okwonkwo,FW,Bologna,Serie A,524.5999999999998,149,0.9897937659218876,82.7234899328859
Sebastien De Maio,Def,Bologna,Serie A,2199.5333333333333,941,1.0329709008271408,83.33113708820413
Ádám Nagy,Mid,Bologna,Serie A,2657.85,1069,1.0239145871373496,88.52834424695985
Lorenzo Crisetig,Mid,Bologna,Serie A,601.8666666666667,314,1.011799526866698,88.44681528662423
Mattia Destro,FW,Bologna,Serie A,4294.833333333334,546,0.9563044099601796,85.22582417582413
Emil Krafth,Def,Bologna,Serie A,2761.8,1022,1.0221581860180988,79.93140900195705
Blerim Dzemaili,Mid,Bologna,Serie A,3984.2166666666662,1415,0.995383465199264,81.57802120141334
Daniele Gastaldello,Def,Bologna,Serie A,1912.55,860,1.026049654254011,85.22186046511642
Vasilis Torosidis,Def,Bologna,Serie A,2884.633333333333,1102,1.008450589320393,80.0854809437388
Luca Rizzo,FW,Bologna,Serie A,492.61666666666673,148,0.9361808835207088,80.83445945945947
Federico Viviani,Mid,Bologna,Serie A,1179.3,754,1.0217000900294364,84.11631299734752
Domenico Maietta,Def,Bologna,Serie A,2948.233333333333,1308,1.0123544908547344,85.26162079510715
Ladislav Krejci,FW,Bologna,Serie A,3356.550000000001,940,1.0094369068728046,80.09521276595743
Marios Oikonomou,Def,Bologna,Serie A,1339.5333333333335,561,1.0340154695564858,83.26399286987528
Simone Romagnoli,Def,Bologna,Serie A,594.6166666666667,233,1.0087629916445895,84.24034334763947
Cesar Falletti,Mid,Bologna,Serie A,374.3833333333334,137,1.0332116245063785,83.36277372262776
Andrea Poli,Mid,AC Milan,Serie A,439.73333333333335,167,1.0894291117384267,87.39401197604795
Gerard Deulofeu,FW,AC Milan,Serie A,1552.0166666666669,579,1.0263901103531423,79.92867012089815
Mario Pasalic,Mid,AC Milan,Serie A,1860.033333333333,686,0.9955151539528988,86.97900874635572
Nikola Kalinic,FW,AC Milan,Serie A,1933.8666666666666,287,0.976535582515288,88.48745644599303
Fabio Borini,FW,AC Milan,Serie A,1723.3166666666668,680,1.027145724411515,77.88573529411768
Carlos Bacca,FW,AC Milan,Serie A,2234.9166666666665,317,0.952177877121262,85.80694006309142
Leonardo Bonucci,Def,AC Milan,Serie A,3268.05,1803,1.0673920575956002,81.47537437604024
Mateo Musacchio,Def,AC Milan,Serie A,1291.4666666666667,874,1.0660980810234528,85.9654462242564
Andrea Bertolacci,Mid,AC Milan,Serie A,799.9333333333334,317,0.9987842513794056,84.32965299684555
Luca Antonelli,Def,AC Milan,Serie A,498.33333333333337,210,1.0087658271879782,82.13714285714288
Ricardo Rodríguez,Def,AC Milan,Serie A,3215.3,1680,1.0395817731887658,83.53863095238096
Hakan Calhanoglu,FW,AC Milan,Serie A,2290.183333333334,1078,1.0126411368584476,82.44573283859016
Mattia De Sciglio,Def,AC Milan,Serie A,2221.9,931,1.0420231398348905,83.80375939849631
Riccardo Montolivo,Mid,AC Milan,Serie A,1987.466666666667,1043,1.014228498919283,85.07900287631836
Keisuke Honda,FW,AC Milan,Serie A,261.1333333333334,105,1.0610463363758031,78.98761904761906
Ignazio Abate,Def,AC Milan,Serie A,3162.6,1351,1.0499711688244615,77.40510732790533
Cristian Zapata,Def,AC Milan,Serie A,2324.166666666667,1253,1.0378953319014614,88.65937749401456
M'Baye Niang,FW,AC Milan,Serie A,1196.75,295,0.9750381293580398,75.79016949152546
André Silva,FW,AC Milan,Serie A,1022.75,220,0.9697554180395942,84.83863636363635
José Sosa,Mid,AC Milan,Serie A,1295.8000000000004,808,1.003689277177194,81.75284653465359
Matías Fernández,Mid,AC Milan,Serie A,682.1500000000002,304,1.0461561130143284,89.29934210526325
Juraj Kucka,Mid,AC Milan,Serie A,2263.2000000000007,884,0.9881735390842395,85.85701357466066
Alessio Romagnoli,Def,AC Milan,Serie A,5008.266666666666,2643,1.042945074560067,88.26398032538812
Lucas Ocampos,FW,AC Milan,Serie A,595.8999999999999,174,1.0123925718466191,77.77183908045974
Lucas Biglia,Mid,AC Milan,Serie A,2164.6500000000005,1407,1.0323588097510188,90.11869225302064
Suso,FW,AC Milan,Serie A,5865.450000000003,2579,1.0103214308564965,76.25827194002855
Gabriel Paletta,Def,AC Milan,Serie A,2855.7166666666662,1510,1.0382389475027742,85.09059602649043
Giacomo Bonaventura,Mid,AC Milan,Serie A,4303.683333333333,1977,1.017324419186912,86.2647445624686
Davide Calabria,Def,AC Milan,Serie A,2736.850000000001,1362,1.0331671433786258,77.03384728340691
Manuel Locatelli,Mid,AC Milan,Serie A,2596.25,1580,1.0017661749486209,85.86101265822792
Gustavo Gómez,Def,AC Milan,Serie A,1176.3000000000004,591,1.0368764828212402,86.65228426395949
Leonel Vangioni,Def,AC Milan,Serie A,1020.9833333333336,389,0.9783087568352036,79.35629820051415
Gianluca Lapadula,FW,AC Milan,Serie A,1363.2333333333333,236,1.0401914342921328,86.76694915254237
Franck Kessié,Mid,AC Milan,Serie A,3469.15,1541,1.0110892928684745,85.36099935107082
Patrick Cutrone,FW,AC Milan,Serie A,1606.0333333333335,299,0.9320629660314826,87.19464882943147
Arkadiusz Milik,FW,Napoli,Serie A,1103.3333333333335,263,0.9545161934782126,85.6444866920152
Emanuele Giaccherini,Mid,Napoli,Serie A,408.54999999999984,263,0.9835962963128552,85.04524714828898
Vlad Chiriches,Def,Napoli,Serie A,1709.216666666667,1297,1.053967231978958,90.05150346954515
Nikola Maksimovic,Def,Napoli,Serie A,829.7166666666667,511,1.0549675209792189,89.59569471624272
Allan,Mid,Napoli,Serie A,4644.483333333334,2656,1.0359466011430072,85.80854668674705
Piotr Zielinski,Mid,Napoli,Serie A,3765.7833333333333,2398,1.0338103522205784,86.84683069224363
Kalidou Koulibaly,Def,Napoli,Serie A,5766.716666666666,4445,1.0530549488071232,87.76222722159729
Raúl Albiol,Def,Napoli,Serie A,5303.049999999998,3736,1.0413927697936334,87.7489828693788
José Callejón,FW,Napoli,Serie A,6636.749999999999,2768,1.0088672520212123,83.11416184971094
Marek Hamsik,Mid,Napoli,Serie A,5614.1,5204,1.0290398573358586,87.20620676402721
Lorenzo Insigne,FW,Napoli,Serie A,6288.1833333333325,4437,1.026120625051298,84.2979716024342
Jorginho,Mid,Napoli,Serie A,4959.6,5306,1.051763348685936,86.7819072747833
Faouzi Ghoulam,Def,Napoli,Serie A,3544.566666666666,2164,1.0617196518895318,80.25901109057311
Dries Mertens,FW,Napoli,Serie A,5822.233333333333,1604,0.9616650989603254,79.99943890274321
Christian Maggio,Def,Napoli,Serie A,1101.6666666666667,508,1.0127048425704277,83.38937007874027
Mário Rui,Def,Napoli,Serie A,2217.133333333333,1702,1.053860348610761,82.84688601645134
Lorenzo Tonelli,Def,Napoli,Serie A,662.6666666666667,342,1.0529241534914893,89.41959064327492
Elseid Hysaj,Def,Napoli,Serie A,6485.966666666665,3871,1.0303250207110821,85.22239731335547
Ivan Strinic,Def,Napoli,Serie A,1073.6666666666665,725,1.0429201764941831,85.96551724137936
Marko Rog,Mid,Napoli,Serie A,773.6166666666667,514,1.038466908684725,89.1766536964981
Amadou Diawara,Mid,Napoli,Serie A,1836.6,1502,1.0364449714587571,89.61031957390149
Lorenzo Crisetig,Mid,Crotone,Serie A,2710.2833333333333,849,0.9734965562559316,82.27479387514728
Daniel Pavlovic,Def,Crotone,Serie A,798.9000000000003,180,0.9182661168001702,67.76055555555558
Ante Budimir,FW,Crotone,Serie A,1670.1833333333332,226,0.935518864638382,88.9194690265487
Aleandro Rosi,Def,Crotone,Serie A,2647.9000000000005,673,0.9567605265452016,68.17830609212477
Federico Ceccherini,Def,Crotone,Serie A,6693.966666666669,1712,0.9996708488506278,81.27675233644878
Gianmarco Ferrari,Def,Crotone,Serie A,3527.433333333334,739,0.9914119841446448,74.79661705006767
Bruno Martella,Def,Crotone,Serie A,5233.766666666666,1583,0.9863872985236658,68.0777005685408
Marcus Rohden,Mid,Crotone,Serie A,4284.983333333334,1039,0.929015243841528,77.07872954764196
Andrea Barberis,Mid,Crotone,Serie A,5331.933333333333,1343,0.9686871418358004,80.40297840655255
Adrian Stoian,Mid,Crotone,Serie A,3863.383333333333,1399,0.9172634625128632,68.41994281629736
Marcello Trotta,FW,Crotone,Serie A,4338.183333333333,1036,0.9137892292712142,83.76592664092676
Diego Falcinelli,FW,Crotone,Serie A,3298.7333333333336,580,0.9428242960752152,85.03431034482756
Boadu Maxwell Acosty,FW,Crotone,Serie A,412.2166666666667,115,0.9967903351209108,87.23652173913041
Leonardo Capezzi,Mid,Crotone,Serie A,1755.85,486,0.9465339766258686,78.25823045267495
Mario Sampirisi,Def,Crotone,Serie A,3623.966666666668,1096,1.0063954001883404,73.34479927007308
Djamel Mesbah,Def,Crotone,Serie A,719.05,120,1.0249224821287253,64.23249999999999
Noe Dussenne,Def,Crotone,Serie A,596.7666666666668,175,0.9934785231232126,80.52514285714287
Claiton,Def,Crotone,Serie A,713.0500000000003,207,1.0125918778218557,81.10434782608694
Andrea Nalini,FW,Crotone,Serie A,2575.2166666666667,608,0.9633351512279728,73.58618421052633
Simy,FW,Crotone,Serie A,1964.8,344,0.8951410936813772,86.70843023255809
